"FOLIO","VIV_SEL","HOGAR","N_INF","P2_9","P2_10","EDIS","UPM_DIS","FAC_HOG","ESTRATO","TLOC"
"0016865","03","1","02","","01","398","0003238",692,"3","1"
"0016866","04","1","02","","02","398","0003238",692,"3","1"
"0016867","05","1","01","","01","398","0003238",692,"3","1"
"0016868","01","1","01","1","01","398","0003239",606,"3","1"
"0016868","01","2","01","2","","398","0003239",606,"3","1"
"0016869","02","1","06","","01","398","0003239",606,"3","1"
"0016870","04","1","01","","01","398","0003239",606,"3","1"
"0016871","05","1","01","","01","398","0003239",606,"3","1"
"0016872","02","1","02","","01","399","0003240",191,"4","1"
"0016873","03","1","02","","01","399","0003240",191,"4","1"
"0016874","04","1","03","","03","399","0003240",191,"4","1"
"0016875","05","1","01","","01","399","0003240",191,"4","1"
"0016876","01","1","02","","01","399","0003241",156,"4","1"
"0016877","02","1","02","","02","399","0003241",156,"4","1"
"0016878","02","1","02","","02","399","0003242",148,"4","1"
"0016879","05","1","01","","01","399","0003242",148,"4","1"
"0016880","02","1","01","","01","398","0003243",656,"3","1"
"0016881","04","1","01","","01","398","0003243",656,"3","1"
"0016882","05","1","01","","01","398","0003243",656,"3","1"
"0016883","01","1","04","","01","399","0003244",170,"4","1"
"0016884","03","1","01","1","01","399","0003244",170,"4","1"
"0016884","03","2","01","2","","399","0003244",170,"4","1"
"0016885","05","1","01","","01","399","0003244",170,"4","1"
"0016886","02","1","06","","01","398","0003245",476,"3","1"
"0016887","04","1","01","","01","398","0003245",476,"3","1"
"0016888","05","1","03","","02","398","0003245",476,"3","1"
"0016889","01","1","02","","01","399","0003246",212,"4","1"
"0016890","02","1","01","","01","399","0003246",212,"4","1"
"0016891","05","1","03","","03","399","0003246",212,"4","1"
"0016892","03","1","02","","01","398","0003247",630,"3","1"
"0016893","04","1","01","","01","398","0003247",630,"3","1"
"0016894","05","1","02","","01","398","0003247",630,"3","1"
"0016895","01","1","03","","01","399","0003248",174,"4","1"
"0016896","03","1","01","","01","399","0003248",174,"4","1"
"0016897","05","1","01","","01","399","0003248",174,"4","1"
"0016898","01","1","01","","01","397","0003249",1028,"2","1"
"0016899","02","1","01","","01","397","0003249",1028,"2","1"
"0016900","04","1","02","","02","397","0003249",1028,"2","1"
"0016901","05","1","04","","01","397","0003249",1028,"2","1"
"0016902","01","1","02","","02","398","0003250",580,"3","1"
"0016903","02","1","02","","02","398","0003250",580,"3","1"
"0016904","05","1","02","","01","398","0003250",580,"3","1"
"0016905","01","1","01","","01","398","0003251",666,"3","1"
"0016906","02","1","01","","01","398","0003251",666,"3","1"
"0016907","03","1","02","","02","398","0003251",666,"3","1"
"0016908","04","1","01","","01","398","0003251",666,"3","1"
"0016909","05","1","01","","01","398","0003251",666,"3","1"
"0016910","01","1","01","","01","399","0003252",131,"4","1"
"0016911","02","1","01","","01","399","0003252",131,"4","1"
"0016912","03","1","01","","01","399","0003252",131,"4","1"
"0016913","04","1","02","","02","399","0003252",131,"4","1"
"0016914","05","1","01","","01","399","0003252",131,"4","1"
"0016915","01","1","04","","04","398","0003253",763,"3","1"
"0016916","02","1","01","","01","398","0003253",763,"3","1"
"0016917","03","1","02","","01","398","0003253",763,"3","1"
"0016918","04","1","02","","02","398","0003253",763,"3","1"
"0016919","05","1","01","","01","398","0003253",763,"3","1"
"0016920","01","1","01","","01","399","0003254",184,"4","1"
"0016921","02","1","02","","02","399","0003254",184,"4","1"
"0016922","03","1","02","","03","399","0003254",184,"4","1"
"0016923","05","1","01","","01","399","0003254",184,"4","1"
"0016924","01","1","02","","01","399","0003255",188,"4","1"
"0016925","02","1","01","","03","399","0003255",188,"4","1"
"0016926","03","1","01","","01","399","0003255",188,"4","1"
"0016927","04","1","01","","01","399","0003255",188,"4","1"
"0016928","05","1","01","","02","399","0003255",188,"4","1"
"0016929","01","1","01","","01","397","0003256",866,"2","1"
"0016930","02","1","01","","01","397","0003256",866,"2","1"
"0016931","03","1","03","","01","397","0003256",866,"2","1"
"0016932","04","1","02","","02","397","0003256",866,"2","1"
"0016933","05","1","01","","01","397","0003256",866,"2","1"
"0016934","01","1","01","","01","399","0003257",158,"4","1"
"0016935","02","1","01","","01","399","0003257",158,"4","1"
"0016936","03","1","01","","01","399","0003257",158,"4","1"
"0016937","04","1","01","","01","399","0003257",158,"4","1"
"0016938","05","1","03","","01","399","0003257",158,"4","1"
"0016939","01","1","01","","01","397","0003258",1098,"2","1"
"0016940","02","1","02","","01","397","0003258",1098,"2","1"
"0016941","03","1","02","","02","397","0003258",1098,"2","1"
"0016942","04","1","02","","02","397","0003258",1098,"2","1"
"0016943","05","1","01","1","01","397","0003258",1098,"2","1"
"0016943","05","2","02","2","","397","0003258",1098,"2","1"
"0016944","01","1","02","","01","399","0003259",164,"4","1"
"0016945","04","1","01","","01","399","0003259",164,"4","1"
"0016946","05","1","01","","03","399","0003259",164,"4","1"
"0016947","03","1","02","","01","399","0003260",247,"4","1"
"0016948","04","1","01","","01","399","0003260",247,"4","1"
"0016949","05","1","02","","02","399","0003260",247,"4","1"
"0016950","01","1","01","","01","399","0003261",184,"4","1"
"0016951","02","1","01","","01","399","0003261",184,"4","1"
"0016952","03","1","01","","01","399","0003261",184,"4","1"
"0016953","04","1","02","","01","399","0003261",184,"4","1"
"0016954","05","1","01","","01","399","0003261",184,"4","1"
"0016955","02","1","02","","01","399","0003262",208,"4","1"
"0016956","03","1","01","","01","399","0003262",208,"4","1"
"0016957","01","1","02","","01","399","0003263",157,"4","1"
"0016958","02","1","02","","01","399","0003263",157,"4","1"
"0016959","04","1","02","","01","399","0003263",157,"4","1"
"0016960","05","1","02","","01","399","0003263",157,"4","1"
"0016961","01","1","04","","01","399","0003264",149,"4","1"
"0016962","02","1","02","","01","399","0003264",149,"4","1"
"0016963","03","1","01","","01","399","0003264",149,"4","1"
"0016964","05","1","01","","02","399","0003264",149,"4","1"
"0016965","02","1","02","","02","398","0003265",685,"3","1"
"0016966","03","1","03","","02","398","0003265",685,"3","1"
"0016967","04","1","02","","02","398","0003265",685,"3","1"
"0016968","05","1","01","","02","398","0003265",685,"3","1"
"0016969","02","1","01","","01","399","0003266",250,"4","1"
"0016970","03","1","01","","01","399","0003266",250,"4","1"
"0016971","04","1","01","","01","399","0003266",250,"4","1"
"0016972","01","1","02","","02","399","0003267",167,"4","1"
"0016973","02","1","04","","01","399","0003267",167,"4","1"
"0016974","03","1","01","","01","399","0003267",167,"4","1"
"0016975","04","1","01","","01","399","0003267",167,"4","1"
"0016976","05","1","02","","01","399","0003267",167,"4","1"
"0016977","02","1","02","","02","399","0003268",299,"4","1"
"0016978","03","1","01","","01","399","0003268",299,"4","1"
"0016979","05","1","01","","01","399","0003268",299,"4","1"
"0016980","01","1","03","","02","399","0003269",203,"4","1"
"0016981","02","1","01","","01","399","0003269",203,"4","1"
"0016982","03","1","01","","01","399","0003269",203,"4","1"
"0016983","04","1","02","","02","399","0003269",203,"4","1"
"0016984","05","1","04","","02","399","0003269",203,"4","1"
"0016985","01","1","02","","02","399","0003270",161,"4","1"
"0016986","02","1","02","","02","399","0003270",161,"4","1"
"0016987","04","1","05","","01","399","0003270",161,"4","1"
"0016988","05","1","01","","01","399","0003270",161,"4","1"
"0016989","02","1","01","","01","398","0003271",596,"3","1"
"0016990","03","1","01","","01","398","0003271",596,"3","1"
"0016991","04","1","02","","02","398","0003271",596,"3","1"
"0016992","05","1","02","","02","398","0003271",596,"3","1"
"0016993","01","1","01","","01","398","0003272",551,"3","1"
"0016994","03","1","01","","01","398","0003272",551,"3","1"
"0016995","04","1","01","1","01","398","0003272",551,"3","1"
"0016995","04","2","01","2","","398","0003272",551,"3","1"
"0016996","05","1","01","","01","398","0003272",551,"3","1"
"0016997","01","1","02","","02","397","0003273",923,"2","1"
"0016998","02","1","01","","01","397","0003273",923,"2","1"
"0016999","04","1","02","","01","397","0003273",923,"2","1"
"0017000","05","1","02","","02","397","0003273",923,"2","1"
"0017001","01","1","01","","01","399","0003274",214,"4","1"
"0017002","04","1","02","","02","399","0003274",214,"4","1"
"0017003","05","1","04","","01","398","0003275",579,"3","1"
"0017004","01","1","01","","01","398","0003276",668,"3","1"
"0017005","03","1","02","","02","398","0003276",668,"3","1"
"0017006","05","1","01","","01","398","0003276",668,"3","1"
"0017007","02","1","01","","01","398","0003277",715,"3","1"
"0017008","05","1","02","","02","398","0003277",715,"3","1"
"0017009","01","1","01","","01","398","0003278",658,"3","1"
"0017010","02","1","02","","02","398","0003278",658,"3","1"
"0017011","03","1","02","","02","398","0003278",658,"3","1"
"0017012","04","1","02","","02","398","0003278",658,"3","1"
"0017013","05","1","02","","02","398","0003278",658,"3","1"
"0017014","01","1","02","","02","399","0003279",302,"4","1"
"0017015","02","1","01","","01","399","0003279",302,"4","1"
"0017016","05","1","01","","01","399","0003279",302,"4","1"
"0017017","01","1","05","","01","398","0003280",644,"3","1"
"0017018","02","1","02","","01","398","0003280",644,"3","1"
"0017019","03","1","02","","02","398","0003280",644,"3","1"
"0017020","04","1","01","","01","398","0003280",644,"3","1"
"0017021","05","1","01","","01","398","0003280",644,"3","1"
"0017022","01","1","02","","01","398","0003281",483,"3","1"
"0017023","02","1","01","","01","398","0003281",483,"3","1"
"0017024","05","1","01","1","01","398","0003281",483,"3","1"
"0017024","05","2","01","2","","398","0003281",483,"3","1"
"0017025","01","1","01","","01","399","0003282",153,"4","1"
"0017026","02","1","02","","01","399","0003282",153,"4","1"
"0017027","03","1","02","","02","399","0003282",153,"4","1"
"0017028","05","1","02","","01","399","0003282",153,"4","1"
"0017029","01","1","01","","01","399","0003283",181,"4","1"
"0017030","03","1","01","","01","399","0003283",181,"4","1"
"0017031","04","1","03","","03","399","0003283",181,"4","1"
"0017032","05","1","01","1","01","399","0003283",181,"4","1"
"0017032","05","2","01","2","","399","0003283",181,"4","1"
"0017033","02","1","03","","03","399","0003284",186,"4","1"
"0017034","04","1","02","","02","399","0003284",186,"4","1"
"0017035","05","1","02","","02","399","0003284",186,"4","1"
"0017036","01","1","02","","01","399","0003285",203,"4","1"
"0017037","03","1","02","","02","399","0003285",203,"4","1"
"0017038","04","1","02","","02","399","0003285",203,"4","1"
"0017039","01","1","01","","01","399","0003286",188,"4","1"
"0017040","02","1","01","","01","399","0003286",188,"4","1"
"0017041","03","1","01","","01","399","0003286",188,"4","1"
"0017042","05","1","02","","02","399","0003286",188,"4","1"
"0017043","01","1","02","","02","399","0003287",223,"4","1"
"0017044","02","1","02","","02","399","0003287",223,"4","1"
"0017045","03","1","01","","01","399","0003287",223,"4","1"
"0017046","04","1","02","","02","402","0003288",1311,"2","2"
"0017047","06","1","01","","01","402","0003288",1311,"2","2"
"0017048","07","1","02","","02","402","0003288",1311,"2","2"
"0017049","08","1","02","","02","402","0003288",1311,"2","2"
"0017050","09","1","01","","01","402","0003288",1311,"2","2"
"0017051","11","1","01","","01","402","0003288",1311,"2","2"
"0017052","12","1","01","","01","402","0003288",1311,"2","2"
"0017053","13","1","01","","01","402","0003288",1311,"2","2"
"0017054","17","1","02","","02","402","0003288",1311,"2","2"
"0017055","20","1","02","","01","402","0003288",1311,"2","2"
"0017056","01","1","02","","02","403","0003289",723,"3","2"
"0017057","02","1","01","1","01","403","0003289",723,"3","2"
"0017057","02","2","01","2","","403","0003289",723,"3","2"
"0017058","03","1","01","","01","403","0003289",723,"3","2"
"0017059","04","1","02","","01","403","0003289",723,"3","2"
"0017060","07","1","01","","01","403","0003289",723,"3","2"
"0017061","08","1","02","","01","403","0003289",723,"3","2"
"0017062","09","1","02","","02","403","0003289",723,"3","2"
"0017063","11","1","02","","02","403","0003289",723,"3","2"
"0017064","12","1","01","","01","403","0003289",723,"3","2"
"0017065","13","1","02","","01","403","0003289",723,"3","2"
"0017066","14","1","01","","01","403","0003289",723,"3","2"
"0017067","15","1","01","","02","403","0003289",723,"3","2"
"0017068","16","1","04","","01","403","0003289",723,"3","2"
"0017069","17","1","02","","02","403","0003289",723,"3","2"
"0017070","18","1","01","","01","403","0003289",723,"3","2"
"0017071","19","1","02","","01","403","0003289",723,"3","2"
"0017072","01","1","02","","01","403","0003290",789,"3","2"
"0017073","02","1","01","","01","403","0003290",789,"3","2"
"0017074","05","1","02","","02","403","0003290",789,"3","2"
"0017075","06","1","05","","01","403","0003290",789,"3","2"
"0017076","07","1","02","","01","403","0003290",789,"3","2"
"0017077","08","1","01","","01","403","0003290",789,"3","2"
"0017078","09","1","01","","01","403","0003290",789,"3","2"
"0017079","10","1","04","","01","403","0003290",789,"3","2"
"0017080","11","1","02","","01","403","0003290",789,"3","2"
"0017081","12","1","02","","02","403","0003290",789,"3","2"
"0017082","13","1","05","","01","403","0003290",789,"3","2"
"0017083","14","1","01","","01","403","0003290",789,"3","2"
"0017084","15","1","02","","02","403","0003290",789,"3","2"
"0017085","16","1","02","","02","403","0003290",789,"3","2"
"0017086","18","1","01","","01","403","0003290",789,"3","2"
"0017087","19","1","02","","02","403","0003290",789,"3","2"
"0017088","20","1","01","","01","403","0003290",789,"3","2"
"0017089","02","1","01","","01","402","0003291",1910,"2","2"
"0017090","03","1","01","","01","402","0003291",1910,"2","2"
"0017091","05","1","01","","01","402","0003291",1910,"2","2"
"0017092","06","1","01","","01","402","0003291",1910,"2","2"
"0017093","07","1","01","","01","402","0003291",1910,"2","2"
"0017094","08","1","02","","02","402","0003291",1910,"2","2"
"0017095","09","1","02","","02","402","0003291",1910,"2","2"
"0017096","11","1","02","","01","402","0003291",1910,"2","2"
"0017097","12","1","03","","02","402","0003291",1910,"2","2"
"0017098","13","1","02","","01","402","0003291",1910,"2","2"
"0017099","14","1","01","","01","402","0003291",1910,"2","2"
"0017100","16","1","01","","01","402","0003291",1910,"2","2"
"0017101","18","1","02","","02","402","0003291",1910,"2","2"
"0017102","20","1","01","","01","402","0003291",1910,"2","2"
"0017103","01","1","02","","02","405","0003292",919,"2","3"
"0017104","02","1","01","","01","405","0003292",919,"2","3"
"0017105","03","1","01","","01","405","0003292",919,"2","3"
"0017106","04","1","02","","01","405","0003292",919,"2","3"
"0017107","05","1","02","","02","405","0003292",919,"2","3"
"0017108","06","1","02","","01","405","0003292",919,"2","3"
"0017109","07","1","02","","02","405","0003292",919,"2","3"
"0017110","08","1","03","","01","405","0003292",919,"2","3"
"0017111","09","1","02","","02","405","0003292",919,"2","3"
"0017112","10","1","02","","01","405","0003292",919,"2","3"
"0017113","11","1","02","","02","405","0003292",919,"2","3"
"0017114","12","1","01","","01","405","0003292",919,"2","3"
"0017115","13","1","02","","01","405","0003292",919,"2","3"
"0017116","14","1","02","","02","405","0003292",919,"2","3"
"0017117","15","1","04","","04","405","0003292",919,"2","3"
